Mitchell Englander,12,2014008900,16,236000,2015,26638,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19610329,3,0,NULL,0,LARS,8800,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TRACT NO 1000 THAT PART EX OF ST E OF,CHATSWORTH CREEK PER FM12020-2 OF,N 170 FT OF      LOT 1040,NULL,NULL,NULL,1975,1975,20800,0,2,9,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2017009900,16,236920,2015,2683,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,PO BOX 51111,NULL,LOS ANGELES CA,900510000,L A CITY DEPT OF WATER AND POWER,NULL,C/O,REAL ESTATE BUS GROUP-JUNE,NULL,19540108,3,0,NULL,0,LARE40,880V,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,"LOT COM S 89›55'13"" E 227.37 FT FROM SW",COR OF LOT 2 IN SEC 27 T 2N R 17W TH N,"0›04'47"" E 162.48 FT TH S 89›55'13"" E","130 FT TH S 0›04'47"" W 162.48 FT TH N","89›55'13"" W TO BEG PART OF LOT 2 IN",SEC   27 T   2N R 17W,1975,1975,2100,0,2,9,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2017009901,2318,236920,2015,198535,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,PO BOX 51111,NULL,LOS ANGELES CA,900510000,L A CITY DEPT OF WATER AND POWER,NULL,C/O,REAL ESTATE BUS GROUP-JUNE,NULL,19760000,3,0,NULL,0,LAOS,880V,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,*TR=NORTHERN POR OF THE EX MISSION DE,SAN FERNANDO*LOT COM AT INTERSECTION OF,N LINE OF NORTHERN POR OF THE EX MISSION,DE SAN FERNANDO WITH NW LINE OF VALLEY,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,OF               SEC   27 T   2N R 17W,1975,1975,155000,0,2,9,0,G,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2017016900,16,236920,2015,505,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,PO BOX 51111,NULL,LOS ANGELES CA,900510000,L A CITY DEPT OF WATER AND POWER,NULL,C/O,REAL ESTATE BUS GROUP-JUNE,NULL,19361113,3,0,NULL,0,LARE40,880V,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TRACT NO 4034 LOT COM AT MOST S COR OF,LOT 3 TH N 48›12' E 7 FT TH W ON A,CURVE CONCAVE TO N RADIUS EQUALS 5 FT,7.85 FT TH N 41›48' W 106.89 FT TH N,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,PART OF          LOT    3,1975,1975,400,0,2,9,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2017030900,16,236920,2015,1600,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY DEPT OF WATER AND POWER,NULL,NULL,NULL,NULL,19890227,3,0,NULL,0,LARE11,010V,0,Z,3,NULL,NULL,0,0,0,0,0,0,0,1,9,19800205,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TR=43934 EX OF ST LOT 1,NULL,NULL,NULL,NULL,NULL,1980,1980,1430,100,2,1,21,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,308080
Mitchell Englander,12,2020002901,16,236000,2015,366337,2015,0,23600,NULL,NULL,ROSCOE BLVD,NULL,LOS ANGELES CA,913040000,23600,NULL,NULL,ROSCOE BLVD,NULL,CANOGA PARK CA,913040000,L A CITY,NULL,NULL,NULL,NULL,19840830,3,0,NULL,0,LAOS,8800,0,S,3,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TR=11209*VAC ST AND ALL OF LOTS 5 THRU 8,AND POR OF       LOT    4,NULL,NULL,NULL,NULL,1975,1975,345208,0,2,9,0,C,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,1048063
Mitchell Englander,12,2020006900,16,236000,2015,281873,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19800409,3,0,NULL,0,LAOS,8841,0,S,X,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,*TR=36515        LOT   71,NULL,NULL,NULL,NULL,NULL,1979,1975,247820,0,2,9,0,R,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,360955
Mitchell Englander,12,2020008900,16,236000,2015,263976,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19800403,3,0,NULL,0,LAOS,8800,0,S,K,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,"*LOT COM N 89›59'16"" W 649.11 FT AND N","0›01'41"" E 43 FT FROM INTERSECTION OF",C/L OF MARCH AVE WITH C/L OF INGOMAR ST,"(PER TR NO 30797) TH N 0›01'41"" E",SEE ASSESSOR MAPBOOK FOR MISSING PORTION,1 TR NO 30798,1976,1975,232086,0,2,9,0,R,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2020012900,16,236960,2015,299627,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY PARK,NULL,NULL,NULL,NULL,19870505,3,0,NULL,0,LAOS,8800,0,Z,3,NULL,NULL,0,0,0,0,0,0,0,1,9,19790503,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,PM 157-1-3       LOT B,NULL,NULL,NULL,NULL,NULL,1980,1975,274071,0,2,9,0,R,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,705724
Mitchell Englander,12,2024017900,16,236009,2015,10,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY S BY S,NULL,NULL,NULL,NULL,19660104,3,0,NULL,0,LAA1,8800,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TRACT NO 23329   LOT   27,NULL,NULL,NULL,NULL,NULL,1975,1975,10,0,2,9,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2024022900,16,236009,2015,124,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY S BY S,NULL,NULL,NULL,NULL,19690923,3,0,NULL,0,LARS,8800,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TRACT NO 1000   LOT (EX OF FLOOD CONTROL,"EASEMENT) COM N 63›35'15"" E 59.5 FT AND",SE ON A CURVE CONCAVE TO SW (R=47 FT),48.98 FT FROM MOST E COR OF LOT 34 TR,SEE ASSESSOR MAPBOOK FOR MISSING PORTION,LOT  963,1975,1975,100,0,2,9,0,G,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2024023900,16,236000,2015,306130,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19580930,3,0,NULL,0,LAOS,8800,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TRACT # 1000 E 410 FT OF S 970 FT OF,LOT  961,NULL,NULL,NULL,NULL,1975,1975,239000,0,2,9,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2024023901,16,236000,2015,102979,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19800107,3,0,NULL,0,LAOS,010V,0,S,X,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,*TR=1000*W 237.5 FT OF E 647.5 FT OF S,635 FT (EX OF ST) OF,LOT  961,NULL,NULL,NULL,1975,1975,88766,0,2,1,47,R,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2027007900,16,236000,2015,231273,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19890208,3,0,NULL,0,LARE11,8841,0,Z,3,NULL,NULL,0,0,0,0,0,0,0,1,9,19871112,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TR=45510 LOT 73,NULL,NULL,NULL,NULL,NULL,1988,1988,231184,200,2,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,216261
Mitchell Englander,12,2027039900,16,236000,2015,306000,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19860407,3,0,NULL,0,LAOS,8841,0,B,3,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TR=43931-A (EX OF ST),LOT 148,NULL,NULL,NULL,NULL,1986,1975,300000,0,2,9,0,R,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,28573
Mitchell Englander,12,2028011900,16,236000,2015,12289,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19670245,3,0,NULL,0,LAA1,8800,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TRACT # 25870    LOT  217,NULL,NULL,NULL,NULL,NULL,1975,1975,9600,0,2,9,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2028011901,16,236000,2015,20489,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19670245,3,0,NULL,0,LAA1,8800,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TRACT NO 25870   (EX OF ST),LOT  218,NULL,NULL,NULL,NULL,1975,1975,16000,0,2,9,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2028028900,16,236000,2015,66344,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY,NULL,NULL,NULL,NULL,19640211,3,0,NULL,0,LARE11,8800,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,"TRACT NO 26298 LOTS 69,70,71,72,73,74,","75,76,77 AND     LOT   78",NULL,NULL,NULL,NULL,1975,1975,51800,0,2,9,0,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,0,0
Mitchell Englander,12,2031008904,5977,236960,2015,6512,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY PARK,NULL,NULL,NULL,NULL,19821028,3,0,NULL,0,LAOS,010V,0,S,3,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TR=40874 THAT POR IN TRA 5977 OF LOT 92,NULL,NULL,NULL,NULL,NULL,1983,1975,5900,0,2,1,45,T,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,1088144
Mitchell Englander,12,2031008905,5975,236960,2015,3090,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY PARK,NULL,NULL,NULL,NULL,19821028,3,0,NULL,0,LAOS,010V,0,S,3,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TR=40874 THAT POR IN TRA 5975 OF LOT 92,NULL,NULL,NULL,NULL,NULL,1983,1975,2800,0,2,1,45,T,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,1088144
Mitchell Englander,12,2031009904,5976,236960,2015,1017485,2015,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,L A CITY PARK,NULL,NULL,NULL,NULL,19840228,3,0,NULL,0,LAOS,8841,0,S,3,NULL,NULL,0,0,0,0,0,0,0,1,0,0,NULL,0,0,NULL,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,TR=40874*THAT POR (EX OF HIKING AND,RIDING TRAIL) IN TRA 5976 OF LOT 95,NULL,NULL,NULL,NULL,1984,1975,940000,0,2,9,0,T,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,1,246219
